EmpID,EmpName,EmpSalary
161,Danielle Barnes,7371
162,Kyle Rice,7605
163,Beverley Dillard,6219
164,Robert Goularte,6109
165,Betty Jackson,5863
166,Michael Little,7471
167,Leta Jones,7356
168,Steven Redden,5975
169,Peggy Zimmerman,7129
1610,Ernest Mosley,6119
1611,Janet Oritz,5608
1612,Leonard Dalton,6509
1613,Andrea Holifield,5666
1614,Carlos Emery,5830
1615,Theresa Collins,7147
1616,Jorge Burnett,6647
1617,Barbara Zimmerman,7356
1618,Wayne Simon,7655
1619,Mabel Harbison,7079
1620,Larry Flores,6365
1621,Jennifer White,6701
1622,Aaron Queen,5648
1623,Amanda Shields,7261
1624,Michael Jones,7144
1625,Marjorie Bronson,6230
1626,Travis Siler,7232
1627,Wendy Weatherholt,5848
1628,Shannon Smith,6799
1629,Joleen Wheeler,5895
1630,Leslie Nakano,6432
1631,Addie Caggiano,6645
1632,William Fidler,5935
1633,Susan Mullins,6807
1634,Jose Agnes,7482
1635,Kay Ortega,7752
1636,James Martin,7585
1637,Isabelle Kindig,7076
1638,Jason Kesler,7713
1639,Marjorie Mcilwain,7297
1640,Richard Miller,7147
1641,Winifred Hall,6744
1642,Fred Stenson,7368
1643,Joyce Bravo,7536
1644,Lawrence Riley,6332
1645,Alyce Stokes,5925
1646,Thomas Jackson,7094
1647,Stephanie Eberhart,7199
1648,Lester Watson,7068
1649,Lakeisha Cox,5730
1650,Clinton Schneidtmille,6500
1651,Betty Mcgaughey,6736
1652,Grant Liggins,5756
1653,Juana Snell,6623
1654,James Hatch,6309
1655,Bessie Meyer,6297
1656,Kenneth Weathers,6593
1657,Jennifer Bruyere,7722
1658,Brian Mccreedy,5974
1659,Katherine Smalls,6071
1660,Timothy Glasser,7568
1661,Jennifer Mcneely,6283
1662,Randy Bakker,7709
1663,Katie Wools,5898
1664,Gregg Padron,6281
1665,Katherine Keller,6413
1666,Larry Real,6854
1667,Sheila Robertson,5903
1668,Bryan Gallion,5991
1669,Mollie Desmarais,6591
1670,Paul Winnett,6764
1671,Vickie Miller,6406
1672,Michael Million,6860
1673,Cindy Dreher,6884
1674,Steven Ezell,6674
1675,Heather Palasik,6784
1676,Miles Varela,6324
1677,Erin Reed,7679
1678,John Coleman,7387
1679,Stacia Dick,5643
1680,Christopher Gonzalez,5680
1681,Francina Voris,6585
1682,Michael Cameron,5649
1683,Linda Myers,7265
1684,Jacob Konwinski,5964
1685,Kara Garcia,7401
1686,Allen Gosz,5940
1687,Helen Proctor,6740
1688,Alvin Barnes,6226
1689,Katharine Cabrera,7015
1690,Larry Souers,7306
1691,Barbara Haynes,5570
1692,Alfred Robertson,6110
1693,Kimberly Fuhr,6246
1694,Eric Noel,7050
1695,Marianne Baxter,6236
1696,Larry Rodriguez,6279
1697,Marie Mckinney,5877
1698,James Hart,6335
1699,Eleanor Cerezo,5613
16100,Kevin Stephens,6791
