EmpID,EmpName,EmpSalary
131,Dawn Qualls,7617
132,Lawrence Mccallum,6834
133,Mattie Urbanek,6771
134,Kendrick Earheart,7749
135,Sandra Sekel,5934
136,John Mcclain,7379
137,Kim Stump,5799
138,Terry Cooper,7614
139,Gina Godoy,7599
1310,Anthony Ingram,6752
1311,Denise Fleming,7724
1312,William Courter,6907
1313,Delisa Haverland,6333
1314,David Lim,5595
1315,Lori Kranz,6147
1316,Steven Sanders,5619
1317,Seema Kelley,6386
1318,Scott Sanderfer,7286
1319,Elsa Arnold,6292
1320,Santiago Mcdaniel,6974
1321,Tara Harrison,5706
1322,James Marlar,5923
1323,Joyce Baker,6331
1324,David Vinson,7160
1325,Marquitta Ward,7119
1326,Shawn Lusk,6339
1327,June Wilson,5902
1328,Daniel Brown,6945
1329,Joanna Brown,5666
1330,William Moyer,7164
1331,Reba Naiman,7357
1332,Billy Fowler,7573
1333,Joann Dilks,5713
1334,Devin Lahay,7570
1335,Latonia Hoffmann,6056
1336,Raymond Debarge,6086
1337,Rosemary Bates,6291
1338,Fernando Mcelroy,5870
1339,Mavis Swindle,7032
1340,Jeffery Davidson,7773
1341,Meghan Batson,6223
1342,Kevin Gonzalez,6907
1343,Diane Shearer,5933
1344,Timothy Humphrey,7223
1345,Kristi Brennan,5805
1346,James Collier,6715
1347,Kathy Koshiol,5852
1348,Corey Seaton,5973
1349,Phyllis Waters,6622
1350,Christopher Kramer,6709
1351,Linda Bourdon,6239
1352,Earl Vahle,5867
1353,Anne Tilley,5927
1354,Thomas Glass,5667
1355,Sharon Connor,7212
1356,Eric Hernandez,6773
1357,Rosalba Pina,7477
1358,Jerry Krebbs,7437
1359,Oscar Barba,6002
1360,William Mckinney,6295
1361,Wendy Williams,6637
1362,Mark Acevedo,5899
1363,Loretta Odom,7313
1364,Alexander Amelung,7421
1365,Jane Respress,5764
1366,Robert Hambrick,6433
1367,Lois Pastrano,6121
1368,William Goins,6407
1369,Marie King,7573
1370,David Barnhart,5595
1371,Alice Meador,6029
1372,Loren Ponder,6984
1373,Jeanne Neumann,5617
1374,Waylon Covello,5586
1375,Maxine Lopez,7553
1376,Tomas Bartkowski,5956
1377,Betty Tirado,7560
1378,Tracy Slocum,6206
1379,Staci Marshall,7607
1380,Charles Coughlin,6684
1381,Kim Clarke,5654
1382,Arlen Moore,5666
1383,Susana Latson,5958
1384,Paul Leal,7115
1385,Margaret Zager,7772
1386,Arthur Combs,5903
1387,Rosalind Davidson,7373
1388,Ernest Rivera,6024
1389,Velma Mills,7425
1390,Luis Ferrell,6858
1391,Eunice Jenkins,7520
1392,Daniel Ramirez,6348
1393,Sandra Martinelli,6660
1394,Jorge Ruiz,6242
1395,Norma Whitted,6086
1396,Edward Sam,7025
1397,Brenda Davis,6580
1398,Robin Wood,7021
1399,Ruth Champagne,6744
13100,John Mulvaney,7709
