EmpID,EmpName,EmpSalary
121,Patricia Zeff,6269
122,Jeff Evans,6109
123,Josephine Velasquez,7498
124,Robert Williams,5719
125,Mary Seymore,7608
126,Richard Rivera,6454
127,Janet Mcdowell,7706
128,Dale Abreu,6348
129,Sandy Mojica,7667
1210,Armando Brown,5827
1211,Tanisha Hurst,5698
1212,Robert Ware,6801
1213,Erika Spencer,6919
1214,Randell Robinson,5650
1215,Cecilia Underdahl,7148
1216,Anthony Jun,7566
1217,Mary Parsons,6915
1218,Travis Manning,7288
1219,Melanie Coleman,6563
1220,Christopher Raven,6294
1221,Alma Rodriguez,6334
1222,Brad Ridley,6426
1223,Narcisa Faulkner,7641
1224,Ronald Stalder,6741
1225,Mary Beyer,6398
1226,David Corder,6303
1227,Stacey Brown,6014
1228,Brian Juarez,6761
1229,Linda Story,5668
1230,Carlos Wells,6982
1231,Kathy Lamping,7029
1232,Jacob Johnson,7065
1233,Clara Montoya,6884
1234,Samuel Holden,6005
1235,Theresa Yoder,6904
1236,Rene Thomas,6843
1237,Rebecca Bassler,5864
1238,Aaron Houston,7502
1239,Betty Bowden,7453
1240,Christopher Pineda,5734
1241,Lynn Biondolillo,6863
1242,William Shirkey,7238
1243,Monica Croy,7598
1244,Gregory Wong,6823
1245,Kathy Ogburn,7465
1246,Melvin Grant,6309
1247,Chrystal Roberts,6650
1248,Carlton Callam,6546
1249,Mary Reid,7452
1250,David Sprinkel,6058
1251,Amy Morber,6507
1252,Andreas Richard,7030
1253,Berniece Hunt,6645
1254,Ryan Day,6926
1255,Marlene Washington,7158
1256,Willie Cook,7105
1257,Shirley Vandergriff,6181
1258,Jose Hardebeck,7321
1259,Mary Stephens,6519
1260,Jose Dyer,7198
1261,Geraldine Gallaher,7118
1262,Michael Adams,7585
1263,Candice Smith,6699
1264,Terry Frazier,6263
1265,Dorothy Skelton,7207
1266,John Recher,6131
1267,Trisha Reed,7295
1268,Victor Ruivo,6497
1269,Janet Hamon,6088
1270,Michael Dartt,7086
1271,Amanda Paris,6455
1272,William Woock,6648
1273,Betty Trantham,7433
1274,Richard Oliphant,6494
1275,Amy Cabanilla,7006
1276,Brian Fabry,7321
1277,Magdalena Rice,6980
1278,Kerry Stull,6538
1279,Daisy Matheny,6942
1280,Edward Campbell,6062
1281,Monica Gale,6919
1282,Richard Sullivan,7559
1283,Dana Pires,5705
1284,James Moore,6679
1285,Angela Burns,6797
1286,Frederick Follett,7097
1287,Sheila Swanson,5834
1288,Bobby Hamlin,6898
1289,Dorothy Tavis,6799
1290,Michael Few,7713
1291,Rose Mckesson,7539
1292,Jack Runyan,5584
1293,Hilda Granata,7346
1294,Douglas Gadsden,5812
1295,Julie Rosol,6706
1296,Robert Logan,5782
1297,Donna Longie,7093
1298,Christopher Lemasters,6552
1299,Barbara Shannon,7763
12100,Jonathan Roberts,5957
