EmpID,EmpName,EmpSalary
41,Lisa Fazzone,6916
42,Stuart Bart,6986
43,Norma Cochran,6300
44,Dennis Arrington,7318
45,Grace Ewings,6142
46,William Rogers,6395
47,Dulcie Manos,5568
48,Richard Kondracki,5831
49,Emma Collinsworth,5623
410,Roger Donahue,5625
411,Suzanne Mangrum,6113
412,Mark Sumter,7647
413,Kathleen Hightower,7550
414,William Mccann,7665
415,Martha Benitez,5871
416,Roger Gotch,7130
417,Diana Levine,7400
418,Rupert Smith,7301
419,Anne Dew,6598
420,Rich Myron,6554
421,Lisa Ortega,5921
422,Ray Oconnell,6344
423,Virginia Williamson,6281
424,Joseph King,7529
425,Frances Schmidt,5664
426,William Breit,7190
427,Lula Lenigan,7429
428,Joseph Neal,6418
429,Charlotte Sabatino,5843
430,Jordan Daigle,5684
431,Cecelia Ahrens,7425
432,Justin Behan,6783
433,Gina Fountain,6039
434,Douglas Babiarz,6150
435,Betty Hoffman,5769
436,Marvin Dean,6413
437,Debbie Keller,5988
438,Warren Burr,5653
439,Frances Barron,5571
440,Thomas Simmons,7421
441,Arline Mcgill,6819
442,Rudolph Johnson,7410
443,Rose Storms,5577
444,Richard Jones,6601
445,Michelle Acosta,5970
446,Davis Woods,5914
447,Kim Hernandez,6596
448,Florencio Lee,6663
449,Valerie Sreaves,6991
450,Warren Exum,7101
451,Claudia Elwell,7728
452,Albert Berg,6187
453,Clara Little,6190
454,Jason Davis,7123
455,Eleanor Bowman,6300
456,Arnoldo Lopez,6969
457,Gloria Arce,5562
458,Terry Doyle,6799
459,Lois Tipton,6299
460,William Herd,7373
461,Jennifer Spenser,6675
462,Paul Alexander,7016
463,Susie Bellows,6893
464,John Perrin,7136
465,Patricia Harned,6861
466,David Roux,5864
467,Julie Menjivar,6745
468,Ross Santos,5734
469,Nancy Marsh,7213
470,Douglas Kemp,6037
471,Cheryl Walker,6487
472,Gerald Castillo,5715
473,Sharon Pippin,7669
474,Peter Schutz,5790
475,Jasmin Roach,5653
476,Graham Hopkins,6495
477,Penelope Cornish,6289
478,Scott Wheeless,6451
479,Elizabeth Ingram,6822
480,Douglas Daniel,7532
481,Louise Broyles,7498
482,Harold Simmons,7702
483,Barbara Dillon,6825
484,Harvey Morgan,7040
485,Madalyn Street,6983
486,Mark Runyan,6255
487,Ellen Randolph,6206
488,Zane Corona,6010
489,Darlene Stewart,7302
490,Steve Marczak,6908
491,Hazel Mejia,5820
492,Ira Warren,6668
493,Vivian Neil,6477
494,Paul Deeter,5870
495,Deborah Countryman,6359
496,Marshall Greene,6146
497,Marguerite Welch,7717
498,David Tessier,5615
499,Mary Kaplan,6863
4100,Frederic Hutchins,5600
