EmpID,EmpName,EmpSalary
101,Barbara Cole,6863
102,Thomas Levine,7415
103,Carmina Williams,6533
104,Jose Poorman,6727
105,Eliana Jordan,5771
106,Patrick Romig,7020
107,Carrie Mcnorton,7311
108,John Granger,7104
109,Eileen Dixon,5621
1010,Alexander Catapano,5897
1011,Antoinette Martin,6888
1012,Michael Bomar,6572
1013,Tandy Reyna,7215
1014,Jeremy Nix,5663
1015,Marilyn Marsh,6461
1016,Miles Sneed,7630
1017,Kenya Walker,6194
1018,Clinton Main,6822
1019,Maria Gibbs,6435
1020,Norman Martinez,6286
1021,Martha Smith,5742
1022,Tony Mcneil,6267
1023,Tracie Petronella,6262
1024,Anthony Parker,7352
1025,Margaret Natividad,5846
1026,Sylvester Shellhammer,7487
1027,Lorraine Maes,7173
1028,John Valdes,7531
1029,Anna Derrick,6980
1030,Tommy Sealy,6492
1031,Elisa Laflamme,7278
1032,Spencer Grimshaw,6759
1033,Julie Campoy,5630
1034,Ryan Beattie,6806
1035,Mary Williams,6714
1036,Romeo Trimble,7647
1037,Cynthia James,6390
1038,Jeff Rea,7683
1039,Kellie Willsey,6517
1040,John Lewandowski,7519
1041,Ruby Brown,7357
1042,Jeffrey Duval,7646
1043,Jacqueline Alexander,6659
1044,Darrell Reyes,7569
1045,Melissa Mclaughlin,6705
1046,Eric Gray,5648
1047,Edna Nicks,5660
1048,Dave Martin,6831
1049,Sandra Duran,6832
1050,Theodore Resch,6002
1051,Rosemary Huey,7178
1052,Michael Schenkel,7085
1053,Kristi Carey,6457
1054,Doyle Gardner,7144
1055,Sharon Rodriguez,7320
1056,William Frazier,7527
1057,Amy Fowler,6114
1058,Nicholas Smith,6822
1059,Carol Funk,6112
1060,Sebastian Holland,6777
1061,Marquita Newman,6399
1062,John Aronson,6850
1063,Lucille Niemi,6618
1064,Eric Hanson,5950
1065,Kristin Alexander,6085
1066,Charles Ruffin,6851
1067,Edith Zwagerman,7424
1068,Kenneth Alanis,6025
1069,Elizabeth Triplett,6749
1070,Mark Trapp,6619
1071,Theresa Minor,5917
1072,Emilio Maple,6074
1073,Florinda Watson,7543
1074,Anthony Sorensen,7095
1075,Stefanie Hall,7406
1076,Terrell Sanders,5836
1077,June Kallin,5974
1078,Chris Mccuen,6139
1079,Karen Fellows,7693
1080,Clarence Hanson,6492
1081,Mozelle Coleman,6996
1082,Joseph Shelly,7356
1083,Stella Frawley,6034
1084,Anthony Greiner,7016
1085,Sheryl Allen,6362
1086,Nolan Disalvo,7146
1087,Harriet Clark,5800
1088,Dan Long,7363
1089,Else Zins,7040
1090,Garland Teixeira,7151
1091,Kimberly Burgos,6406
1092,Nestor Baccus,7738
1093,Becky Arango,6149
1094,David Landry,6808
1095,Shawna Pierce,7396
1096,Austin Almeida,6153
1097,Judith Brank,5724
1098,Alan Pierre,6702
1099,Susan Vincent,7671
10100,Ronald Fultz,7171
